Year,Day,Month,cap_doy,ID,sl,radius,Final.Age,hdate,cap_DATE,cap_DATE_noYear,cap_doy_corr,Increment,IW,hatch_DATE,hatch_DATE_noYear,age_DATE,age_DATE_noYear,HW
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,16,1.176,3/28/2012,28-Mar,4/13/2012,13-Apr,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,17,0.91,3/27/2012,27-Mar,4/13/2012,13-Apr,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,17,1.471,3/29/2012,29-Mar,4/15/2012,15-Apr,pre
2012,14,7,195,973,39.9,255,99,96,7/13/2012,13-Jul,196,17,1.076,4/5/2012,5-Apr,4/22/2012,22-Apr,pre
2012,14,7,195,974,43.7,274,101,94,7/13/2012,13-Jul,196,17,1.314,4/3/2012,3-Apr,4/20/2012,20-Apr,pre
2012,14,7,195,975,33.8,245,90,105,7/13/2012,13-Jul,196,17,1.666,4/14/2012,14-Apr,5/1/2012,1-May,pre
2012,14,7,195,976,39.2,232,101,94,7/13/2012,13-Jul,196,17,0.79,4/3/2012,3-Apr,4/20/2012,20-Apr,pre
2012,14,7,195,977,38,236,103,92,7/13/2012,13-Jul,196,17,1.065,4/1/2012,1-Apr,4/18/2012,18-Apr,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,17,1.02,3/13/2012,13-Mar,3/30/2012,30-Mar,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,17,1.92,3/26/2012,26-Mar,4/12/2012,12-Apr,pre
2012,14,7,195,981,33.7,213,94,101,7/13/2012,13-Jul,196,17,1.232,4/10/2012,10-Apr,4/27/2012,27-Apr,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,17,0.99,3/27/2012,27-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,984,39.6,288,97,97,7/12/2012,12-Jul,195,17,0.648,4/6/2012,6-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,985,38.1,267,96,98,7/12/2012,12-Jul,195,17,1.228,4/7/2012,7-Apr,4/24/2012,24-Apr,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,17,0.705,3/24/2012,24-Mar,4/10/2012,10-Apr,pre
2012,13,7,194,987,39.1,250,102,92,7/12/2012,12-Jul,195,17,1.392,4/1/2012,1-Apr,4/18/2012,18-Apr,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,17,1.019,3/26/2012,26-Mar,4/12/2012,12-Apr,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,17,0.566,3/27/2012,27-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,990,36.5,246,94,100,7/12/2012,12-Jul,195,17,0.997,4/9/2012,9-Apr,4/26/2012,26-Apr,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,17,1.308,3/23/2012,23-Mar,4/9/2012,9-Apr,pre
2012,13,7,194,992,40.3,250,102,92,7/12/2012,12-Jul,195,17,1.032,4/1/2012,1-Apr,4/18/2012,18-Apr,pre
2012,13,7,194,993,41.6,278,100,94,7/12/2012,12-Jul,195,17,1.133,4/3/2012,3-Apr,4/20/2012,20-Apr,pre
2012,13,7,194,994,35.2,247,86,108,7/12/2012,12-Jul,195,17,1.966,4/17/2012,17-Apr,5/4/2012,4-May,pre
2012,13,7,194,996,39.4,258,103,91,7/12/2012,12-Jul,195,17,0.966,3/31/2012,31-Mar,4/17/2012,17-Apr,pre
2012,13,7,194,998,33.5,240,98,96,7/12/2012,12-Jul,195,17,1.154,4/5/2012,5-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,999,35.1,238,99,95,7/12/2012,12-Jul,195,17,0.916,4/4/2012,4-Apr,4/21/2012,21-Apr,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,17,1.506,3/22/2012,22-Mar,4/8/2012,8-Apr,pre
2012,13,7,194,1002,37.9,306,97,97,7/12/2012,12-Jul,195,17,1.136,4/6/2012,6-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,1003,41.6,282,104,90,7/12/2012,12-Jul,195,17,1.357,3/30/2012,30-Mar,4/16/2012,16-Apr,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,17,1.458,3/15/2012,15-Mar,4/1/2012,1-Apr,pre
2012,13,7,194,1007,37.2,236,101,93,7/12/2012,12-Jul,195,17,0.945,4/2/2012,2-Apr,4/19/2012,19-Apr,pre
2012,13,7,194,1009,38.9,277,102,92,7/12/2012,12-Jul,195,17,0.955,4/1/2012,1-Apr,4/18/2012,18-Apr,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,17,1.045,3/24/2012,24-Mar,4/10/2012,10-Apr,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,17,0.83,3/28/2012,28-Mar,4/14/2012,14-Apr,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,18,1.519,3/27/2012,27-Mar,4/14/2012,14-Apr,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,18,1.451,3/29/2012,29-Mar,4/16/2012,16-Apr,pre
2012,14,7,195,973,39.9,255,99,96,7/13/2012,13-Jul,196,18,1.094,4/5/2012,5-Apr,4/23/2012,23-Apr,pre
2012,14,7,195,974,43.7,274,101,94,7/13/2012,13-Jul,196,18,1.119,4/3/2012,3-Apr,4/21/2012,21-Apr,pre
2012,14,7,195,975,33.8,245,90,105,7/13/2012,13-Jul,196,18,1.683,4/14/2012,14-Apr,5/2/2012,2-May,pre
2012,14,7,195,976,39.2,232,101,94,7/13/2012,13-Jul,196,18,0.761,4/3/2012,3-Apr,4/21/2012,21-Apr,pre
2012,14,7,195,977,38,236,103,92,7/13/2012,13-Jul,196,18,0.962,4/1/2012,1-Apr,4/19/2012,19-Apr,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,18,0.936,3/13/2012,13-Mar,3/31/2012,31-Mar,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,18,2.01,3/26/2012,26-Mar,4/13/2012,13-Apr,pre
2012,14,7,195,981,33.7,213,94,101,7/13/2012,13-Jul,196,18,0.899,4/10/2012,10-Apr,4/28/2012,28-Apr,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,18,0.921,3/27/2012,27-Mar,4/14/2012,14-Apr,pre
2012,13,7,194,984,39.6,288,97,97,7/12/2012,12-Jul,195,18,0.726,4/6/2012,6-Apr,4/24/2012,24-Apr,pre
2012,13,7,194,985,38.1,267,96,98,7/12/2012,12-Jul,195,18,2.175,4/7/2012,7-Apr,4/25/2012,25-Apr,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,18,0.994,3/24/2012,24-Mar,4/11/2012,11-Apr,pre
2012,13,7,194,987,39.1,250,102,92,7/12/2012,12-Jul,195,18,1.261,4/1/2012,1-Apr,4/19/2012,19-Apr,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,18,1.202,3/26/2012,26-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,18,0.643,3/27/2012,27-Mar,4/14/2012,14-Apr,pre
2012,13,7,194,990,36.5,246,94,100,7/12/2012,12-Jul,195,18,1.003,4/9/2012,9-Apr,4/27/2012,27-Apr,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,18,1.287,3/23/2012,23-Mar,4/10/2012,10-Apr,pre
2012,13,7,194,992,40.3,250,102,92,7/12/2012,12-Jul,195,18,0.95,4/1/2012,1-Apr,4/19/2012,19-Apr,pre
2012,13,7,194,993,41.6,278,100,94,7/12/2012,12-Jul,195,18,1.371,4/3/2012,3-Apr,4/21/2012,21-Apr,pre
2012,13,7,194,994,35.2,247,86,108,7/12/2012,12-Jul,195,18,1.63,4/17/2012,17-Apr,5/5/2012,5-May,pre
2012,13,7,194,996,39.4,258,103,91,7/12/2012,12-Jul,195,18,0.968,3/31/2012,31-Mar,4/18/2012,18-Apr,pre
2012,13,7,194,998,33.5,240,98,96,7/12/2012,12-Jul,195,18,1.52,4/5/2012,5-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,999,35.1,238,99,95,7/12/2012,12-Jul,195,18,1.023,4/4/2012,4-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,18,1.707,3/22/2012,22-Mar,4/9/2012,9-Apr,pre
2012,13,7,194,1002,37.9,306,97,97,7/12/2012,12-Jul,195,18,1.252,4/6/2012,6-Apr,4/24/2012,24-Apr,pre
2012,13,7,194,1003,41.6,282,104,90,7/12/2012,12-Jul,195,18,1.61,3/30/2012,30-Mar,4/17/2012,17-Apr,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,18,1.774,3/15/2012,15-Mar,4/2/2012,2-Apr,pre
2012,13,7,194,1007,37.2,236,101,93,7/12/2012,12-Jul,195,18,0.825,4/2/2012,2-Apr,4/20/2012,20-Apr,pre
2012,13,7,194,1009,38.9,277,102,92,7/12/2012,12-Jul,195,18,0.96,4/1/2012,1-Apr,4/19/2012,19-Apr,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,18,1.404,3/24/2012,24-Mar,4/11/2012,11-Apr,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,18,0.842,3/28/2012,28-Mar,4/15/2012,15-Apr,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,19,1.409,3/27/2012,27-Mar,4/15/2012,15-Apr,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,19,1.527,3/29/2012,29-Mar,4/17/2012,17-Apr,pre
2012,14,7,195,973,39.9,255,99,96,7/13/2012,13-Jul,196,19,1.1,4/5/2012,5-Apr,4/24/2012,24-Apr,pre
2012,14,7,195,974,43.7,274,101,94,7/13/2012,13-Jul,196,19,1.349,4/3/2012,3-Apr,4/22/2012,22-Apr,pre
2012,14,7,195,975,33.8,245,90,105,7/13/2012,13-Jul,196,19,2.09,4/14/2012,14-Apr,5/3/2012,3-May,pre
2012,14,7,195,976,39.2,232,101,94,7/13/2012,13-Jul,196,19,1.077,4/3/2012,3-Apr,4/22/2012,22-Apr,pre
2012,14,7,195,977,38,236,103,92,7/13/2012,13-Jul,196,19,1.3,4/1/2012,1-Apr,4/20/2012,20-Apr,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,19,1.166,3/13/2012,13-Mar,4/1/2012,1-Apr,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,19,2.01,3/26/2012,26-Mar,4/14/2012,14-Apr,pre
2012,14,7,195,981,33.7,213,94,101,7/13/2012,13-Jul,196,19,0.748,4/10/2012,10-Apr,4/29/2012,29-Apr,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,19,0.993,3/27/2012,27-Mar,4/15/2012,15-Apr,pre
2012,13,7,194,984,39.6,288,97,97,7/12/2012,12-Jul,195,19,0.991,4/6/2012,6-Apr,4/25/2012,25-Apr,pre
2012,13,7,194,985,38.1,267,96,98,7/12/2012,12-Jul,195,19,1.465,4/7/2012,7-Apr,4/26/2012,26-Apr,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,19,0.965,3/24/2012,24-Mar,4/12/2012,12-Apr,pre
2012,13,7,194,987,39.1,250,102,92,7/12/2012,12-Jul,195,19,1.269,4/1/2012,1-Apr,4/20/2012,20-Apr,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,19,1.317,3/26/2012,26-Mar,4/14/2012,14-Apr,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,19,0.67,3/27/2012,27-Mar,4/15/2012,15-Apr,pre
2012,13,7,194,990,36.5,246,94,100,7/12/2012,12-Jul,195,19,1.115,4/9/2012,9-Apr,4/28/2012,28-Apr,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,19,1.72,3/23/2012,23-Mar,4/11/2012,11-Apr,pre
2012,13,7,194,992,40.3,250,102,92,7/12/2012,12-Jul,195,19,1.149,4/1/2012,1-Apr,4/20/2012,20-Apr,pre
2012,13,7,194,993,41.6,278,100,94,7/12/2012,12-Jul,195,19,1.641,4/3/2012,3-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,994,35.2,247,86,108,7/12/2012,12-Jul,195,19,1.536,4/17/2012,17-Apr,5/6/2012,6-May,pre
2012,13,7,194,996,39.4,258,103,91,7/12/2012,12-Jul,195,19,1,3/31/2012,31-Mar,4/19/2012,19-Apr,pre
2012,13,7,194,998,33.5,240,98,96,7/12/2012,12-Jul,195,19,1.483,4/5/2012,5-Apr,4/24/2012,24-Apr,pre
2012,13,7,194,999,35.1,238,99,95,7/12/2012,12-Jul,195,19,0.966,4/4/2012,4-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,19,2.514,3/22/2012,22-Mar,4/10/2012,10-Apr,pre
2012,13,7,194,1002,37.9,306,97,97,7/12/2012,12-Jul,195,19,1.114,4/6/2012,6-Apr,4/25/2012,25-Apr,pre
2012,13,7,194,1003,41.6,282,104,90,7/12/2012,12-Jul,195,19,1.761,3/30/2012,30-Mar,4/18/2012,18-Apr,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,19,1.347,3/15/2012,15-Mar,4/3/2012,3-Apr,pre
2012,13,7,194,1007,37.2,236,101,93,7/12/2012,12-Jul,195,19,1.06,4/2/2012,2-Apr,4/21/2012,21-Apr,pre
2012,13,7,194,1009,38.9,277,102,92,7/12/2012,12-Jul,195,19,1.248,4/1/2012,1-Apr,4/20/2012,20-Apr,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,19,1.209,3/24/2012,24-Mar,4/12/2012,12-Apr,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,19,1.17,3/28/2012,28-Mar,4/16/2012,16-Apr,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,20,1.153,3/27/2012,27-Mar,4/16/2012,16-Apr,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,20,1.251,3/29/2012,29-Mar,4/18/2012,18-Apr,pre
2012,14,7,195,973,39.9,255,99,96,7/13/2012,13-Jul,196,20,1.369,4/5/2012,5-Apr,4/25/2012,25-Apr,pre
2012,14,7,195,974,43.7,274,101,94,7/13/2012,13-Jul,196,20,2.045,4/3/2012,3-Apr,4/23/2012,23-Apr,pre
2012,14,7,195,975,33.8,245,90,105,7/13/2012,13-Jul,196,20,1.728,4/14/2012,14-Apr,5/4/2012,4-May,pre
2012,14,7,195,976,39.2,232,101,94,7/13/2012,13-Jul,196,20,0.792,4/3/2012,3-Apr,4/23/2012,23-Apr,pre
2012,14,7,195,977,38,236,103,92,7/13/2012,13-Jul,196,20,1.367,4/1/2012,1-Apr,4/21/2012,21-Apr,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,20,1.304,3/13/2012,13-Mar,4/2/2012,2-Apr,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,20,1.563,3/26/2012,26-Mar,4/15/2012,15-Apr,pre
2012,14,7,195,981,33.7,213,94,101,7/13/2012,13-Jul,196,20,0.825,4/10/2012,10-Apr,4/30/2012,30-Apr,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,20,0.957,3/27/2012,27-Mar,4/16/2012,16-Apr,pre
2012,13,7,194,984,39.6,288,97,97,7/12/2012,12-Jul,195,20,1.221,4/6/2012,6-Apr,4/26/2012,26-Apr,pre
2012,13,7,194,985,38.1,267,96,98,7/12/2012,12-Jul,195,20,1.707,4/7/2012,7-Apr,4/27/2012,27-Apr,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,20,1.163,3/24/2012,24-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,987,39.1,250,102,92,7/12/2012,12-Jul,195,20,1.656,4/1/2012,1-Apr,4/21/2012,21-Apr,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,20,0.987,3/26/2012,26-Mar,4/15/2012,15-Apr,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,20,0.668,3/27/2012,27-Mar,4/16/2012,16-Apr,pre
2012,13,7,194,990,36.5,246,94,100,7/12/2012,12-Jul,195,20,1.01,4/9/2012,9-Apr,4/29/2012,29-Apr,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,20,1.578,3/23/2012,23-Mar,4/12/2012,12-Apr,pre
2012,13,7,194,992,40.3,250,102,92,7/12/2012,12-Jul,195,20,1.792,4/1/2012,1-Apr,4/21/2012,21-Apr,pre
2012,13,7,194,993,41.6,278,100,94,7/12/2012,12-Jul,195,20,1.316,4/3/2012,3-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,994,35.2,247,86,108,7/12/2012,12-Jul,195,20,1.566,4/17/2012,17-Apr,5/7/2012,7-May,pre
2012,13,7,194,996,39.4,258,103,91,7/12/2012,12-Jul,195,20,1.072,3/31/2012,31-Mar,4/20/2012,20-Apr,pre
2012,13,7,194,998,33.5,240,98,96,7/12/2012,12-Jul,195,20,1.232,4/5/2012,5-Apr,4/25/2012,25-Apr,pre
2012,13,7,194,999,35.1,238,99,95,7/12/2012,12-Jul,195,20,1.204,4/4/2012,4-Apr,4/24/2012,24-Apr,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,20,1.89,3/22/2012,22-Mar,4/11/2012,11-Apr,pre
2012,13,7,194,1002,37.9,306,97,97,7/12/2012,12-Jul,195,20,1.419,4/6/2012,6-Apr,4/26/2012,26-Apr,pre
2012,13,7,194,1003,41.6,282,104,90,7/12/2012,12-Jul,195,20,1.913,3/30/2012,30-Mar,4/19/2012,19-Apr,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,20,1.761,3/15/2012,15-Mar,4/4/2012,4-Apr,pre
2012,13,7,194,1007,37.2,236,101,93,7/12/2012,12-Jul,195,20,1.15,4/2/2012,2-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,1009,38.9,277,102,92,7/12/2012,12-Jul,195,20,1.217,4/1/2012,1-Apr,4/21/2012,21-Apr,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,20,1.62,3/24/2012,24-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,20,0.807,3/28/2012,28-Mar,4/17/2012,17-Apr,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,21,1.257,3/27/2012,27-Mar,4/17/2012,17-Apr,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,21,1.161,3/29/2012,29-Mar,4/19/2012,19-Apr,pre
2012,14,7,195,973,39.9,255,99,96,7/13/2012,13-Jul,196,21,1.122,4/5/2012,5-Apr,4/26/2012,26-Apr,pre
2012,14,7,195,974,43.7,274,101,94,7/13/2012,13-Jul,196,21,2.238,4/3/2012,3-Apr,4/24/2012,24-Apr,pre
2012,14,7,195,975,33.8,245,90,105,7/13/2012,13-Jul,196,21,1.297,4/14/2012,14-Apr,5/5/2012,5-May,pre
2012,14,7,195,976,39.2,232,101,94,7/13/2012,13-Jul,196,21,1.39,4/3/2012,3-Apr,4/24/2012,24-Apr,pre
2012,14,7,195,977,38,236,103,92,7/13/2012,13-Jul,196,21,1.582,4/1/2012,1-Apr,4/22/2012,22-Apr,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,21,0.881,3/13/2012,13-Mar,4/3/2012,3-Apr,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,21,1.25,3/26/2012,26-Mar,4/16/2012,16-Apr,pre
2012,14,7,195,981,33.7,213,94,101,7/13/2012,13-Jul,196,21,1.025,4/10/2012,10-Apr,5/1/2012,1-May,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,21,1.068,3/27/2012,27-Mar,4/17/2012,17-Apr,pre
2012,13,7,194,984,39.6,288,97,97,7/12/2012,12-Jul,195,21,1.205,4/6/2012,6-Apr,4/27/2012,27-Apr,pre
2012,13,7,194,985,38.1,267,96,98,7/12/2012,12-Jul,195,21,1.411,4/7/2012,7-Apr,4/28/2012,28-Apr,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,21,1.156,3/24/2012,24-Mar,4/14/2012,14-Apr,pre
2012,13,7,194,987,39.1,250,102,92,7/12/2012,12-Jul,195,21,1.726,4/1/2012,1-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,21,1.074,3/26/2012,26-Mar,4/16/2012,16-Apr,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,21,0.621,3/27/2012,27-Mar,4/17/2012,17-Apr,pre
2012,13,7,194,990,36.5,246,94,100,7/12/2012,12-Jul,195,21,1.494,4/9/2012,9-Apr,4/30/2012,30-Apr,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,21,2.01,3/23/2012,23-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,992,40.3,250,102,92,7/12/2012,12-Jul,195,21,1.355,4/1/2012,1-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,993,41.6,278,100,94,7/12/2012,12-Jul,195,21,1.37,4/3/2012,3-Apr,4/24/2012,24-Apr,pre
2012,13,7,194,994,35.2,247,86,108,7/12/2012,12-Jul,195,21,1.405,4/17/2012,17-Apr,5/8/2012,8-May,pre
2012,13,7,194,996,39.4,258,103,91,7/12/2012,12-Jul,195,21,1.065,3/31/2012,31-Mar,4/21/2012,21-Apr,pre
2012,13,7,194,998,33.5,240,98,96,7/12/2012,12-Jul,195,21,1.667,4/5/2012,5-Apr,4/26/2012,26-Apr,pre
2012,13,7,194,999,35.1,238,99,95,7/12/2012,12-Jul,195,21,1.252,4/4/2012,4-Apr,4/25/2012,25-Apr,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,21,1.738,3/22/2012,22-Mar,4/12/2012,12-Apr,pre
2012,13,7,194,1002,37.9,306,97,97,7/12/2012,12-Jul,195,21,1.24,4/6/2012,6-Apr,4/27/2012,27-Apr,pre
2012,13,7,194,1003,41.6,282,104,90,7/12/2012,12-Jul,195,21,1.709,3/30/2012,30-Mar,4/20/2012,20-Apr,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,21,1.831,3/15/2012,15-Mar,4/5/2012,5-Apr,pre
2012,13,7,194,1007,37.2,236,101,93,7/12/2012,12-Jul,195,21,1.28,4/2/2012,2-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,1009,38.9,277,102,92,7/12/2012,12-Jul,195,21,0.935,4/1/2012,1-Apr,4/22/2012,22-Apr,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,21,1.317,3/24/2012,24-Mar,4/14/2012,14-Apr,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,21,1.487,3/28/2012,28-Mar,4/18/2012,18-Apr,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,22,1.176,3/27/2012,27-Mar,4/18/2012,18-Apr,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,22,1.169,3/29/2012,29-Mar,4/20/2012,20-Apr,pre
2012,14,7,195,973,39.9,255,99,96,7/13/2012,13-Jul,196,22,1.282,4/5/2012,5-Apr,4/27/2012,27-Apr,pre
2012,14,7,195,974,43.7,274,101,94,7/13/2012,13-Jul,196,22,2.16,4/3/2012,3-Apr,4/25/2012,25-Apr,pre
2012,14,7,195,975,33.8,245,90,105,7/13/2012,13-Jul,196,22,2.127,4/14/2012,14-Apr,5/6/2012,6-May,pre
2012,14,7,195,976,39.2,232,101,94,7/13/2012,13-Jul,196,22,0.916,4/3/2012,3-Apr,4/25/2012,25-Apr,pre
2012,14,7,195,977,38,236,103,92,7/13/2012,13-Jul,196,22,1.928,4/1/2012,1-Apr,4/23/2012,23-Apr,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,22,0.912,3/13/2012,13-Mar,4/4/2012,4-Apr,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,22,1.518,3/26/2012,26-Mar,4/17/2012,17-Apr,pre
2012,14,7,195,981,33.7,213,94,101,7/13/2012,13-Jul,196,22,1.231,4/10/2012,10-Apr,5/2/2012,2-May,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,22,0.959,3/27/2012,27-Mar,4/18/2012,18-Apr,pre
2012,13,7,194,984,39.6,288,97,97,7/12/2012,12-Jul,195,22,1.239,4/6/2012,6-Apr,4/28/2012,28-Apr,pre
2012,13,7,194,985,38.1,267,96,98,7/12/2012,12-Jul,195,22,2.455,4/7/2012,7-Apr,4/29/2012,29-Apr,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,22,1.431,3/24/2012,24-Mar,4/15/2012,15-Apr,pre
2012,13,7,194,987,39.1,250,102,92,7/12/2012,12-Jul,195,22,1.911,4/1/2012,1-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,22,1.213,3/26/2012,26-Mar,4/17/2012,17-Apr,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,22,1.167,3/27/2012,27-Mar,4/18/2012,18-Apr,pre
2012,13,7,194,990,36.5,246,94,100,7/12/2012,12-Jul,195,22,1.281,4/9/2012,9-Apr,5/1/2012,1-May,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,22,1.873,3/23/2012,23-Mar,4/14/2012,14-Apr,pre
2012,13,7,194,992,40.3,250,102,92,7/12/2012,12-Jul,195,22,1.648,4/1/2012,1-Apr,4/23/2012,23-Apr,pre
2012,13,7,194,993,41.6,278,100,94,7/12/2012,12-Jul,195,22,1.506,4/3/2012,3-Apr,4/25/2012,25-Apr,pre
2012,13,7,194,994,35.2,247,86,108,7/12/2012,12-Jul,195,22,2.138,4/17/2012,17-Apr,5/9/2012,9-May,pre
2012,13,7,194,996,39.4,258,103,91,7/12/2012,12-Jul,195,22,1.44,3/31/2012,31-Mar,4/22/2012,22-Apr,pre
2012,13,7,194,998,33.5,240,98,96,7/12/2012,12-Jul,195,22,1.826,4/5/2012,5-Apr,4/27/2012,27-Apr,pre
2012,13,7,194,999,35.1,238,99,95,7/12/2012,12-Jul,195,22,1.343,4/4/2012,4-Apr,4/26/2012,26-Apr,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,22,2.058,3/22/2012,22-Mar,4/13/2012,13-Apr,pre
2012,13,7,194,1002,37.9,306,97,97,7/12/2012,12-Jul,195,22,1.108,4/6/2012,6-Apr,4/28/2012,28-Apr,pre
2012,13,7,194,1003,41.6,282,104,90,7/12/2012,12-Jul,195,22,2.176,3/30/2012,30-Mar,4/21/2012,21-Apr,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,22,2.386,3/15/2012,15-Mar,4/6/2012,6-Apr,pre
