Year,ID,sl,radius,Increment,IW,Final.Age,bcSL,bc_gr,hdate,hatch_DATE,hatch_DATE_noYear,age_DATE,age_DATE_noYear,HW
2018,2034,67,516,47,3.652,139,15.43362133,0.453869438,60,3/1/2018,1-Mar,4/17/2018,17-Apr,post
2018,2038,64,447,47,3.949,131,19.3657628,0.540967092,65,3/6/2018,6-Mar,4/22/2018,22-Apr,post
2018,2042,50,340,47,1.611,117,16.53792014,0.22388286,79,3/20/2018,20-Mar,5/6/2018,6-May,post
2018,2043,56,416,47,4.377,118,19.34938368,0.559302658,78,3/19/2018,19-Mar,5/5/2018,5-May,post
2018,2045,70,480,47,3.779,140,20.08577609,0.529531073,56,2/25/2018,25-Feb,4/13/2018,13-Apr,post
2018,2001,71,629,48,3.659,142,14.83067111,0.395532771,58,2/27/2018,27-Feb,4/16/2018,16-Apr,post
2018,2005,74,619,48,1.933,148,13.35702812,0.22187181,52,2/21/2018,21-Feb,4/10/2018,10-Apr,post
2018,2006,86,586,48,2.648,170,15.01689265,0.376306606,30,1/30/2018,30-Jan,3/19/2018,19-Mar,post
2018,2007,87,550,48,4.769,147,21.16806736,0.731564776,53,2/22/2018,22-Feb,4/11/2018,11-Apr,post
2018,2010,62,410,48,2.896,135,16.99775881,0.418840759,65,3/6/2018,6-Mar,4/23/2018,23-Apr,post
2018,2011,50,368,48,2.85,112,12.83472733,0.365237364,87,3/28/2018,28-Mar,5/15/2018,15-May,post
2018,2016,56,438,48,2.071,134,15.14978008,0.251087905,65,3/6/2018,6-Mar,4/23/2018,23-Apr,post
2018,2017,65,482,48,3.696,135,18.91338237,0.476702075,64,3/5/2018,5-Mar,4/22/2018,22-Apr,post
2018,2019,54,427,48,2.261,128,12.35540479,0.270525113,69,3/10/2018,10-Mar,4/27/2018,27-Apr,post
2018,2021,58,389,48,4.532,127,16.82859802,0.643989224,70,3/11/2018,11-Mar,4/28/2018,28-Apr,post
2018,2025,85,590,48,2.73,144,18.71364774,0.3805987,53,2/22/2018,22-Feb,4/11/2018,11-Apr,post
2018,2026,82,620,48,3.491,139,13.29945664,0.445702025,58,2/27/2018,27-Feb,4/16/2018,16-Apr,post
2018,2028,78,510,48,4.123,136,18.64590814,0.608931845,61,3/2/2018,2-Mar,4/19/2018,19-Apr,post
2018,2029,95,580,48,3.409,168,20.02368463,0.543202713,31,1/31/2018,31-Jan,3/20/2018,20-Mar,post
2018,2031,83,515,48,3.705,150,22.64759619,0.5783573,49,2/18/2018,18-Feb,4/7/2018,7-Apr,post
2018,2034,67,516,48,3.218,139,15.83355338,0.399932051,60,3/1/2018,1-Mar,4/18/2018,18-Apr,post
2018,2038,64,447,48,4.04,131,19.91919583,0.553433034,65,3/6/2018,6-Mar,4/23/2018,23-Apr,post
2018,2042,50,340,48,1.717,117,16.77653396,0.238613825,79,3/20/2018,20-Mar,5/7/2018,7-May,post
2018,2043,56,416,48,3.557,118,19.80390494,0.45452126,78,3/19/2018,19-Mar,5/6/2018,6-May,post
2018,2045,70,480,48,3.621,140,20.59316747,0.507391378,56,2/25/2018,25-Feb,4/14/2018,14-Apr,post
2018,2001,71,629,49,4.927,142,15.3632729,0.532601794,58,2/27/2018,27-Feb,4/17/2018,17-Apr,post
2018,2005,74,619,49,1.669,148,13.54859773,0.191569607,52,2/21/2018,21-Feb,4/11/2018,11-Apr,post
2018,2006,86,586,49,3.074,170,15.45373801,0.436845358,30,1/30/2018,30-Jan,3/20/2018,20-Mar,post
2018,2007,87,550,49,3.623,147,21.72383569,0.555768334,53,2/22/2018,22-Feb,4/12/2018,12-Apr,post
2018,2010,62,410,49,3.533,135,17.50872718,0.51096837,65,3/6/2018,6-Mar,4/24/2018,24-Apr,post
2018,2011,50,368,49,3.92,112,13.33708889,0.502361568,87,3/28/2018,28-Mar,5/16/2018,16-May,post
2018,2016,56,438,49,2.078,134,15.40171666,0.251936585,65,3/6/2018,6-Mar,4/24/2018,24-Apr,post
2018,2017,65,482,49,4.08,135,19.43961194,0.526229563,64,3/5/2018,5-Mar,4/23/2018,23-Apr,post
2018,2019,54,427,49,2.11,128,12.60786299,0.252458199,69,3/10/2018,10-Mar,4/28/2018,28-Apr,post
2018,2021,58,389,49,3.493,127,17.32494717,0.496349153,70,3/11/2018,11-Mar,4/29/2018,29-Apr,post
2018,2025,85,590,49,2.766,144,19.09926533,0.385617584,53,2/22/2018,22-Feb,4/12/2018,12-Apr,post
2018,2026,82,620,49,3.504,139,13.7468184,0.447361758,58,2/27/2018,27-Feb,4/17/2018,17-Apr,post
2018,2028,78,510,49,4.848,136,19.36191628,0.716008145,61,3/2/2018,2-Mar,4/20/2018,20-Apr,post
2018,2029,95,580,49,3.177,168,20.5299196,0.506234972,31,1/31/2018,31-Jan,3/21/2018,21-Mar,post
2018,2031,83,515,49,2.588,150,23.05158774,0.40399155,49,2/18/2018,18-Feb,4/8/2018,8-Apr,post
2018,2034,67,516,49,3.469,139,16.26467964,0.431126254,60,3/1/2018,1-Mar,4/19/2018,19-Apr,post
2018,2038,64,447,49,3.759,131,20.43413513,0.514939301,65,3/6/2018,6-Mar,4/24/2018,24-Apr,post
2018,2042,50,340,49,1.98,117,17.05169725,0.275163292,79,3/20/2018,20-Mar,5/8/2018,8-May,post
2018,2043,56,416,49,3.842,118,20.29484413,0.490939185,78,3/19/2018,19-Mar,5/7/2018,7-May,post
2018,2045,70,480,49,3.624,140,21.10097922,0.507811752,56,2/25/2018,25-Feb,4/15/2018,15-Apr,post
2018,2001,71,629,50,3.818,142,15.77599335,0.412720449,58,2/27/2018,27-Feb,4/18/2018,18-Apr,post
2018,2005,74,619,50,1.735,148,13.74774289,0.199145158,52,2/21/2018,21-Feb,4/12/2018,12-Apr,post
2018,2006,86,586,50,2.544,170,15.8152652,0.361527193,30,1/30/2018,30-Jan,3/21/2018,21-Mar,post
2018,2007,87,550,50,4.73,147,22.44941786,0.725582175,53,2/22/2018,22-Feb,4/13/2018,13-Apr,post
2018,2010,62,410,50,3.547,135,18.02172033,0.512993153,65,3/6/2018,6-Mar,4/25/2018,25-Apr,post
2018,2011,50,368,50,3.793,112,13.82317497,0.486086078,87,3/28/2018,28-Mar,5/17/2018,17-May,post
2018,2016,56,438,50,2.404,134,15.69317746,0.291460803,65,3/6/2018,6-Mar,4/25/2018,25-Apr,post
2018,2017,65,482,50,3.314,135,19.86704448,0.427432542,64,3/5/2018,5-Mar,4/24/2018,24-Apr,post
2018,2019,54,427,50,4.129,128,13.10189138,0.494028391,69,3/10/2018,10-Mar,4/29/2018,29-Apr,post
2018,2021,58,389,50,4.504,127,17.96495764,0.640010473,70,3/11/2018,11-Mar,4/30/2018,30-Apr,post
2018,2025,85,590,50,3.968,144,19.65245787,0.553192543,53,2/22/2018,22-Feb,4/13/2018,13-Apr,post
2018,2026,82,620,50,3.463,139,14.18894562,0.442127217,58,2/27/2018,27-Feb,4/18/2018,18-Apr,post
2018,2028,78,510,50,3.644,136,19.90010392,0.53818764,61,3/2/2018,2-Mar,4/21/2018,21-Apr,post
2018,2029,95,580,50,3.408,168,21.07296297,0.54304337,31,1/31/2018,31-Jan,3/22/2018,22-Mar,post
2018,2031,83,515,50,2.155,150,23.3879872,0.336399455,49,2/18/2018,18-Feb,4/9/2018,9-Apr,post
2018,2034,67,516,50,3.128,139,16.65342652,0.388746879,60,3/1/2018,1-Mar,4/20/2018,20-Apr,post
2018,2038,64,447,50,3.304,131,20.88674472,0.45260959,65,3/6/2018,6-Mar,4/25/2018,25-Apr,post
2018,2042,50,340,50,1.558,117,17.26821463,0.216517378,79,3/20/2018,20-Mar,5/9/2018,9-May,post
2018,2043,56,416,50,3.959,118,20.80073383,0.505889701,78,3/19/2018,19-Mar,5/8/2018,8-May,post
2018,2045,70,480,50,3.617,140,21.6078101,0.506830879,56,2/25/2018,25-Feb,4/16/2018,16-Apr,post
2018,2001,71,629,51,5.153,142,16.33302543,0.557032077,58,2/27/2018,27-Feb,4/19/2018,19-Apr,post
2018,2005,74,619,51,2.101,148,13.98889792,0.24115503,52,2/21/2018,21-Feb,4/13/2018,13-Apr,post
2018,2006,86,586,51,3.101,170,16.25594752,0.440682321,30,1/30/2018,30-Jan,3/22/2018,22-Mar,post
2018,2007,87,550,51,4.73,147,23.17500004,0.725582175,53,2/22/2018,22-Feb,4/14/2018,14-Apr,post
2018,2010,62,410,51,2.724,135,18.41568519,0.393964857,65,3/6/2018,6-Mar,4/26/2018,26-Apr,post
2018,2011,50,368,51,4.703,112,14.4258807,0.602705728,87,3/28/2018,28-Mar,5/18/2018,18-May,post
2018,2016,56,438,51,3.014,134,16.05859463,0.365417164,65,3/6/2018,6-Mar,4/26/2018,26-Apr,post
2018,2017,65,482,51,3.103,135,20.2672627,0.400218219,64,3/5/2018,5-Mar,4/25/2018,25-Apr,post
2018,2019,54,427,51,3.07,128,13.46921208,0.367320697,69,3/10/2018,10-Mar,4/30/2018,30-Apr,post
2018,2021,58,389,51,4.079,127,18.54457636,0.579618721,70,3/11/2018,11-Mar,5/1/2018,1-May,post
2018,2025,85,590,51,2.675,144,20.02538883,0.372930961,53,2/22/2018,22-Feb,4/14/2018,14-Apr,post
2018,2026,82,620,51,3.41,139,14.62430623,0.435360615,58,2/27/2018,27-Feb,4/19/2018,19-Apr,post
2018,2028,78,510,51,4.772,136,20.60488752,0.704783595,61,3/2/2018,2-Mar,4/22/2018,22-Apr,post
2018,2029,95,580,51,3.512,168,21.63257809,0.559615116,31,1/31/2018,31-Jan,3/23/2018,23-Mar,post
2018,2031,83,515,51,1.629,150,23.64227709,0.25428989,49,2/18/2018,18-Feb,4/10/2018,10-Apr,post
2018,2034,67,516,51,4.542,139,17.21790488,0.564478364,60,3/1/2018,1-Mar,4/21/2018,21-Apr,post
2018,2038,64,447,51,2.846,131,21.27661364,0.389868915,65,3/6/2018,6-Mar,4/26/2018,26-Apr,post
2018,2042,50,340,51,1.921,117,17.53517861,0.266963982,79,3/20/2018,20-Mar,5/10/2018,10-May,post
2018,2043,56,416,51,3.557,118,21.25525509,0.45452126,78,3/19/2018,19-Mar,5/9/2018,9-May,post
2018,2045,70,480,51,5.572,140,22.38858468,0.78077458,56,2/25/2018,25-Feb,4/17/2018,17-Apr,post
2018,2001,71,629,52,2.84,142,16.64002545,0.307000019,58,2/27/2018,27-Feb,4/20/2018,20-Apr,post
2018,2005,74,619,52,2.121,148,14.23234857,0.243450651,52,2/21/2018,21-Feb,4/14/2018,14-Apr,post
2018,2006,86,586,52,3.048,170,16.68909803,0.433150504,30,1/30/2018,30-Jan,3/23/2018,23-Mar,post
2018,2007,87,550,52,4.325,147,23.8384552,0.66345516,53,2/22/2018,22-Feb,4/15/2018,15-Apr,post
2018,2010,62,410,52,4.855,135,19.11785089,0.702165706,65,3/6/2018,6-Mar,4/27/2018,27-Apr,post
2018,2011,50,368,52,4.864,112,15.04921914,0.623338435,87,3/28/2018,28-Mar,5/19/2018,19-May,post
2018,2016,56,438,52,3.027,134,16.42558791,0.366993283,65,3/6/2018,6-Mar,4/27/2018,27-Apr,post
2018,2017,65,482,52,3.356,135,20.70011231,0.432849611,64,3/5/2018,5-Mar,4/26/2018,26-Apr,post
2018,2019,54,427,52,2.474,128,13.76522231,0.29601023,69,3/10/2018,10-Mar,5/1/2018,1-May,post
2018,2021,58,389,52,4.493,127,19.18302376,0.638447393,70,3/11/2018,11-Mar,5/2/2018,2-May,post
2018,2025,85,590,52,4.084,144,20.59475333,0.569364503,53,2/22/2018,22-Feb,4/15/2018,15-Apr,post
2018,2026,82,620,52,3.221,139,15.03553689,0.411230657,58,2/27/2018,27-Feb,4/20/2018,20-Apr,post
2018,2028,78,510,52,3.837,136,21.17157961,0.56669209,61,3/2/2018,2-Mar,4/23/2018,23-Apr,post
2018,2029,95,580,52,2.999,168,22.11044988,0.477871791,31,1/31/2018,31-Jan,3/24/2018,24-Mar,post
2018,2031,83,515,52,1.988,150,23.95260754,0.310330449,49,2/18/2018,18-Feb,4/11/2018,11-Apr,post
2018,2034,67,516,52,3.014,139,17.59248387,0.374578994,60,3/1/2018,1-Mar,4/22/2018,22-Apr,post
2018,2038,64,447,52,3.376,131,21.73908639,0.462472753,65,3/6/2018,6-Mar,4/27/2018,27-Apr,post
2018,2042,50,340,52,1.463,117,17.73849371,0.203315099,79,3/20/2018,20-Mar,5/11/2018,11-May,post
2018,2043,56,416,52,4.28,118,21.80216287,0.546907785,78,3/19/2018,19-Mar,5/10/2018,10-May,post
2018,2045,70,480,52,4.528,140,23.02306912,0.63448444,56,2/25/2018,25-Feb,4/18/2018,18-Apr,post
2018,2001,71,629,53,3.374,142,17.00475012,0.364724671,58,2/27/2018,27-Feb,4/21/2018,21-Apr,post
2018,2005,74,619,53,1.685,148,14.42575467,0.193406104,52,2/21/2018,21-Feb,4/15/2018,15-Apr,post
2018,2006,86,586,53,3.167,170,17.13915959,0.450061564,30,1/30/2018,30-Jan,3/24/2018,24-Mar,post
2018,2007,87,550,53,4.383,147,24.51080756,0.672352362,53,2/22/2018,22-Feb,4/16/2018,16-Apr,post
2018,2010,62,410,53,3.938,135,19.68739333,0.569542441,65,3/6/2018,6-Mar,4/28/2018,28-Apr,post
2018,2011,50,368,53,5.077,112,15.69985426,0.650635123,87,3/28/2018,28-Mar,5/20/2018,20-May,post
2018,2016,56,438,53,2.876,134,16.77427396,0.348686053,65,3/6/2018,6-Mar,4/28/2018,28-Apr,post
2018,2017,65,482,53,2.83,135,21.06511958,0.36500727,64,3/5/2018,5-Mar,4/27/2018,27-Apr,post
2018,2019,54,427,53,3.424,128,14.17489855,0.409676244,69,3/10/2018,10-Mar,5/2/2018,2-May,post
2018,2021,58,389,53,4.355,127,19.80186159,0.618837836,70,3/11/2018,11-Mar,5/3/2018,3-May,post
2018,2025,85,590,53,3.426,144,21.07238379,0.477630457,53,2/22/2018,22-Feb,4/16/2018,16-Apr,post
2018,2026,82,620,53,3.544,139,15.48800552,0.452468627,58,2/27/2018,27-Feb,4/21/2018,21-Apr,post
2018,2028,78,510,53,3.87,136,21.74314552,0.571565908,61,3/2/2018,2-Mar,4/24/2018,24-Apr,post
2018,2029,95,580,53,3.401,168,22.65237784,0.541927964,31,1/31/2018,31-Jan,3/25/2018,25-Mar,post
2018,2031,83,515,53,1.992,150,24.26356239,0.310954856,49,2/18/2018,18-Feb,4/12/2018,12-Apr,post
2018,2034,67,516,53,3.626,139,18.04312204,0.450638166,60,3/1/2018,1-Mar,4/23/2018,23-Apr,post
2018,2038,64,447,53,3.453,131,22.21210725,0.473020858,65,3/6/2018,6-Mar,4/28/2018,28-Apr,post
2018,2042,50,340,53,2.12,117,18.03311299,0.294619282,79,3/20/2018,20-Mar,5/12/2018,12-May,post
2018,2043,56,416,53,3.982,118,22.31099156,0.508828692,78,3/19/2018,19-Mar,5/11/2018,11-May,post
2018,2045,70,480,53,3.046,140,23.44988882,0.426819701,56,2/25/2018,25-Feb,4/19/2018,19-Apr,post
2018,2001,71,629,54,4.142,142,17.45249452,0.447744394,58,2/27/2018,27-Feb,4/22/2018,22-Apr,post
2018,2005,74,619,54,2.089,148,14.66553233,0.239777657,52,2/21/2018,21-Feb,4/16/2018,16-Apr,post
2018,2006,86,586,54,2.787,170,17.53521945,0.396059861,30,1/30/2018,30-Jan,3/25/2018,25-Mar,post
2018,2007,87,550,54,4.247,147,25.16229752,0.651489957,53,2/22/2018,22-Feb,4/17/2018,17-Apr,post
2018,2010,62,410,54,3.67,135,20.21817565,0.530782315,65,3/6/2018,6-Mar,4/29/2018,29-Apr,post
2018,2011,50,368,54,5.185,112,16.36432995,0.664475696,87,3/28/2018,28-Mar,5/21/2018,21-May,post
2018,2016,56,438,54,3.133,134,17.15411868,0.379844716,65,3/6/2018,6-Mar,4/29/2018,29-Apr,post
2018,2017,65,482,54,3.181,135,21.47539807,0.41027849,64,3/5/2018,5-Mar,4/28/2018,28-Apr,post
2018,2019,54,427,54,2.666,128,14.49388128,0.318982729,69,3/10/2018,10-Mar,5/3/2018,3-May,post
2018,2021,58,389,54,4.67,127,20.46546037,0.663598781,70,3/11/2018,11-Mar,5/4/2018,4-May,post
2018,2025,85,590,54,4.963,144,21.76429271,0.691908919,53,2/22/2018,22-Feb,4/17/2018,17-Apr,post
2018,2026,82,620,54,4.134,139,16.01580047,0.52779495,58,2/27/2018,27-Feb,4/22/2018,22-Apr,post
2018,2028,78,510,54,3.865,136,22.31397297,0.570827451,61,3/2/2018,2-Mar,4/25/2018,25-Apr,post
2018,2029,95,580,54,2.798,168,23.09822155,0.445843705,31,1/31/2018,31-Jan,3/26/2018,26-Mar,post
2018,2031,83,515,54,2.113,150,24.59340557,0.329843178,49,2/18/2018,18-Feb,4/13/2018,13-Apr,post
2018,2034,67,516,54,3.328,139,18.45672486,0.413602817,60,3/1/2018,1-Mar,4/24/2018,24-Apr,post
2018,2038,64,447,54,4.164,131,22.78252684,0.570419592,65,3/6/2018,6-Mar,4/29/2018,29-Apr,post
2018,2042,50,340,54,1.753,117,18.27672979,0.243616793,79,3/20/2018,20-Mar,5/13/2018,13-May,post
2018,2043,56,416,54,2.858,118,22.67619307,0.365201507,78,3/19/2018,19-Mar,5/12/2018,12-May,post
2018,2045,70,480,54,3.873,140,23.99259161,0.542702791,56,2/25/2018,25-Feb,4/20/2018,20-Apr,post
2018,2001,71,629,55,4.481,142,17.93688433,0.484389819,58,2/27/2018,27-Feb,4/23/2018,23-Apr,post
2018,2005,74,619,55,1.534,148,14.84160649,0.176074163,52,2/21/2018,21-Feb,4/17/2018,17-Apr,post
2018,2006,86,586,55,2.734,170,17.9237475,0.388528044,30,1/30/2018,30-Jan,3/26/2018,26-Mar,post
2018,2007,87,550,55,3.779,147,25.74199626,0.57969874,53,2/22/2018,22-Feb,4/18/2018,18-Apr,post
2018,2010,62,410,55,4.355,135,20.84802769,0.629852039,65,3/6/2018,6-Mar,4/30/2018,30-Apr,post
2018,2011,50,368,55,4.356,112,16.92256643,0.558236477,87,3/28/2018,28-Mar,5/22/2018,22-May,post
2018,2016,56,438,55,3.131,134,17.53372091,0.379602236,65,3/6/2018,6-Mar,4/30/2018,30-Apr,post
2018,2017,65,482,55,1.96,135,21.72819462,0.252796555,64,3/5/2018,5-Mar,4/29/2018,29-Apr,post
2018,2019,54,427,55,3.218,128,14.87890995,0.385028666,69,3/10/2018,10-Mar,5/4/2018,4-May,post
2018,2021,58,389,55,3.421,127,20.95157845,0.486118079,70,3/11/2018,11-Mar,5/5/2018,5-May,post
2018,2025,85,590,55,3.744,144,22.28625664,0.521963932,53,2/22/2018,22-Feb,4/18/2018,18-Apr,post
2018,2026,82,620,55,2.952,139,16.39268743,0.37688696,58,2/27/2018,27-Feb,4/23/2018,23-Apr,post
2018,2028,78,510,55,3.711,136,22.86205593,0.548082968,61,3/2/2018,2-Mar,4/26/2018,26-Apr,post
2018,2029,95,580,55,2.443,168,23.48749823,0.389276688,31,1/31/2018,31-Jan,3/27/2018,27-Mar,post
2018,2031,83,515,55,2.06,150,24.91497535,0.321569781,49,2/18/2018,18-Feb,4/14/2018,14-Apr,post
2018,2034,67,516,55,3.414,139,18.88101573,0.424290871,60,3/1/2018,1-Mar,4/25/2018,25-Apr,post
2018,2038,64,447,55,2.511,131,23.12650465,0.343977809,65,3/6/2018,6-Mar,4/30/2018,30-Apr,post
2018,2042,50,340,55,1.205,117,18.44419028,0.167460488,79,3/20/2018,20-Mar,5/14/2018,14-May,post
2018,2043,56,416,55,3.591,118,23.13505893,0.458865854,78,3/19/2018,19-Mar,5/13/2018,13-May,post
2018,2045,70,480,55,5.531,140,24.76762108,0.77502947,56,2/25/2018,25-Feb,4/21/2018,21-Apr,post
2018,2001,71,629,56,3.761,142,18.34344316,0.406558828,58,2/27/2018,27-Feb,4/24/2018,24-Apr,post
2018,2005,74,619,56,2.142,148,15.08746755,0.245861054,52,2/21/2018,21-Feb,4/18/2018,18-Apr,post
2018,2006,86,586,56,3.154,170,18.37196163,0.448214137,30,1/30/2018,30-Jan,3/27/2018,27-Mar,post
2018,2007,87,550,56,4.115,147,26.37323741,0.631241152,53,2/22/2018,22-Feb,4/19/2018,19-Apr,post
2018,2010,62,410,56,3.543,135,21.36044233,0.512414644,65,3/6/2018,6-Mar,5/1/2018,1-May,post
2018,2011,50,368,56,5.063,112,17.57140741,0.648840974,87,3/28/2018,28-Mar,5/23/2018,23-May,post
2018,2016,56,438,56,2.536,134,17.84118539,0.307464475,65,3/6/2018,6-Mar,5/1/2018,1-May,post
2018,2017,65,482,56,3.002,135,22.11538608,0.387191458,64,3/5/2018,5-Mar,4/30/2018,30-Apr,post
2018,2019,54,427,56,3.122,128,15.25245236,0.373542416,69,3/10/2018,10-Mar,5/5/2018,5-May,post
2018,2021,58,389,56,4.509,127,21.59229942,0.640720965,70,3/11/2018,11-Mar,5/6/2018,6-May,post
2018,2025,85,590,56,3.068,144,22.71397709,0.427720444,53,2/22/2018,22-Feb,4/19/2018,19-Apr,post
2018,2026,82,620,56,3.864,139,16.88601101,0.493323582,58,2/27/2018,27-Feb,4/24/2018,24-Apr,post
2018,2028,78,510,56,4.185,136,23.48014465,0.618088714,61,3/2/2018,2-Mar,4/27/2018,27-Apr,post
2018,2029,95,580,56,2.741,168,23.92425935,0.436761114,31,1/31/2018,31-Jan,3/28/2018,28-Mar,post
2018,2031,83,515,56,1.778,150,25.19252441,0.277549063,49,2/18/2018,18-Feb,4/15/2018,15-Apr,post
2018,2034,67,516,56,4.186,139,19.40125052,0.520234794,60,3/1/2018,1-Mar,4/26/2018,26-Apr,post
2018,2038,64,447,56,3.754,131,23.64075901,0.514254359,65,3/6/2018,6-Mar,5/1/2018,1-May,post
2018,2042,50,340,56,1.753,117,18.68780707,0.243616793,79,3/20/2018,20-Mar,5/15/2018,15-May,post
2018,2043,56,416,56,3.663,118,23.6031251,0.468066172,78,3/19/2018,19-Mar,5/14/2018,14-May,post
2018,2045,70,480,56,4.413,140,25.38599118,0.618370105,56,2/25/2018,25-Feb,4/22/2018,22-Apr,post
2018,2001,71,629,57,2.97,142,18.664496,0.321052837,58,2/27/2018,27-Feb,4/25/2018,25-Apr,post
2018,2005,74,619,57,2.057,148,15.32357221,0.236104663,52,2/21/2018,21-Feb,4/19/2018,19-Apr,post
2018,2006,86,586,57,2.738,170,18.76105812,0.389096483,30,1/30/2018,30-Jan,3/28/2018,28-Mar,post
2018,2007,87,550,57,5.216,147,27.173372,0.800134593,53,2/22/2018,22-Feb,4/20/2018,20-Apr,post
2018,2010,62,410,57,4.792,135,22.05349651,0.693054184,65,3/6/2018,6-Mar,5/2/2018,2-May,post
2018,2011,50,368,57,5.538,112,18.28112127,0.709713868,87,3/28/2018,28-Mar,5/24/2018,24-May,post
2018,2016,56,438,57,2.255,134,18.11458144,0.273396053,65,3/6/2018,6-Mar,5/2/2018,2-May,post
2018,2017,65,482,57,3.336,135,22.54565614,0.430270054,64,3/5/2018,5-Mar,5/1/2018,1-May,post
2018,2019,54,427,57,3.385,128,15.65746232,0.405009955,69,3/10/2018,10-Mar,5/6/2018,6-May,post
2018,2021,58,389,57,3.733,127,22.12275215,0.53045273,70,3/11/2018,11-Mar,5/7/2018,7-May,post
2018,2025,85,590,57,3.83,144,23.24793057,0.533953488,53,2/22/2018,22-Feb,4/20/2018,20-Apr,post
2018,2026,82,620,57,4.353,139,17.44176607,0.55575506,58,2/27/2018,27-Feb,4/25/2018,25-Apr,post
2018,2028,78,510,57,3.837,136,24.04683674,0.56669209,61,3/2/2018,2-Mar,4/28/2018,28-Apr,post
2018,2029,95,580,57,2.403,168,24.30716229,0.382902939,31,1/31/2018,31-Jan,3/29/2018,29-Mar,post
2018,2031,83,515,57,2.473,150,25.57856425,0.386039839,49,2/18/2018,18-Feb,4/16/2018,16-Apr,post
2018,2034,67,516,57,3.7,139,19.86108539,0.459834863,60,3/1/2018,1-Mar,4/27/2018,27-Apr,post
2018,2038,64,447,57,4.501,131,24.25734368,0.616584675,65,3/6/2018,6-Mar,5/2/2018,2-May,post
2018,2042,50,340,57,1.661,117,18.9186385,0.230831428,79,3/20/2018,20-Mar,5/16/2018,16-May,post
2018,2043,56,416,57,3.206,118,24.01279481,0.40966971,78,3/19/2018,19-Mar,5/15/2018,15-May,post
2018,2045,70,480,57,6.779,140,26.33589622,0.94990504,56,2/25/2018,25-Feb,4/23/2018,23-Apr,post
2018,2001,71,629,58,5.347,142,19.24249921,0.578003205,58,2/27/2018,27-Feb,4/26/2018,26-Apr,post
2018,2005,74,619,58,1.549,148,15.50136809,0.177795879,52,2/21/2018,21-Feb,4/20/2018,20-Apr,post
2018,2006,86,586,58,2.447,170,19.10880066,0.347742547,30,1/30/2018,30-Jan,3/29/2018,29-Mar,post
2018,2007,87,550,58,3.766,147,27.75107654,0.577704539,53,2/22/2018,22-Feb,4/21/2018,21-Apr,post
2018,2010,62,410,58,3.953,135,22.62520836,0.571711851,65,3/6/2018,6-Mar,5/3/2018,3-May,post
2018,2011,50,368,58,3.646,112,18.74836879,0.46724752,87,3/28/2018,28-Mar,5/25/2018,25-May,post
2018,2016,56,438,58,1.96,134,18.35221171,0.237630272,65,3/6/2018,6-Mar,5/3/2018,3-May,post
2018,2017,65,482,58,3.112,135,22.94703516,0.40137902,64,3/5/2018,5-Mar,5/2/2018,2-May,post
2018,2019,54,427,58,3.648,128,16.09393981,0.436477493,69,3/10/2018,10-Mar,5/7/2018,7-May,post
2018,2021,58,389,58,4.669,127,22.78620883,0.663456683,70,3/11/2018,11-Mar,5/8/2018,8-May,post
2018,2025,85,590,58,2.978,144,23.66310381,0.415173234,53,2/22/2018,22-Feb,4/21/2018,21-Apr,post
2018,2026,82,620,58,4.648,139,18.03518429,0.593418222,58,2/27/2018,27-Feb,4/26/2018,26-Apr,post
2018,2028,78,510,58,5.263,136,24.82413684,0.777300096,61,3/2/2018,2-Mar,4/29/2018,29-Apr,post
2018,2029,95,580,58,2.54,168,24.71189532,0.404733028,31,1/31/2018,31-Jan,3/30/2018,30-Mar,post
2018,2031,83,515,58,2.967,150,26.0417184,0.463154146,49,2/18/2018,18-Feb,4/17/2018,17-Apr,post
2018,2034,67,516,58,4.202,139,20.38330865,0.522223269,60,3/1/2018,1-Mar,4/28/2018,28-Apr,post
2018,2038,64,447,58,4.705,131,24.90187399,0.644530303,65,3/6/2018,6-Mar,5/3/2018,3-May,post
2018,2042,50,340,58,1.626,117,19.14460593,0.225967431,79,3/20/2018,20-Mar,5/17/2018,17-May,post
2018,2043,56,416,58,3.197,118,24.42131448,0.40851967,78,3/19/2018,19-Mar,5/16/2018,16-May,post
2018,2045,70,480,58,5.241,140,27.07028954,0.734393319,56,2/25/2018,25-Feb,4/24/2018,24-Apr,post
2018,2001,71,629,59,4.767,142,19.75780522,0.515306018,58,2/27/2018,27-Feb,4/27/2018,27-Apr,post
2018,2005,74,619,59,2.048,148,15.73643972,0.235071633,52,2/21/2018,21-Feb,4/21/2018,21-Apr,post
2018,2006,86,586,59,2.263,170,19.43039502,0.321594354,30,1/30/2018,30-Jan,3/30/2018,30-Mar,post
2018,2007,87,550,59,5.255,147,28.55719373,0.806117194,53,2/22/2018,22-Feb,4/22/2018,22-Apr,post
2018,2010,62,410,59,3.865,135,23.18419301,0.558984645,65,3/6/2018,6-Mar,5/4/2018,4-May,post
2018,2011,50,368,59,4.2,112,19.28661333,0.538244537,87,3/28/2018,28-Mar,5/26/2018,26-May,post
2018,2016,56,438,59,2.863,134,18.69932165,0.347109933,65,3/6/2018,6-Mar,5/4/2018,4-May,post
2018,2017,65,482,59,3.669,135,23.42025483,0.473219673,64,3/5/2018,5-Mar,5/3/2018,3-May,post
2018,2019,54,427,59,3.119,128,16.46712328,0.373183471,69,3/10/2018,10-Mar,5/8/2018,8-May,post
